-2.000000000000000000e+01 nan nan nan nan nan nan
-1.999342420025202927e+01 -1.671823900049526287e-02 -1.305537768569861763e-02 -4.575580776738931953e-04 6.429108413243968777e-04 -4.575580776738931953e-04 6.429108413243967693e-04
-1.997801592436021068e+01 -1.672528635118028864e-02 -1.304546987954145580e-02 -4.571906781031242757e-04 6.431260895577078701e-04 -4.571906781031246010e-04 6.431260895577078701e-04
-1.995396840015439111e+01 -1.673627375936122264e-02 -1.303000025377860915e-02 -4.566171423394612175e-04 6.434616438667290416e-04 -4.566171423394610549e-04 6.434616438667289332e-04
-1.992150804302456990e+01 -1.675108314622032052e-02 -1.300910591730731168e-02 -4.558426907672414523e-04 6.439138522522252529e-04 -4.558426907672415607e-04 6.439138522522255782e-04
-1.988093826193365032e+01 -1.676955694289191529e-02 -1.298297102830551358e-02 -4.548743280843399375e-04 6.444778436476558204e-04 -4.548743280843402085e-04 6.444778436476560372e-04
-1.983263794222866139e+01 -1.679149966366125235e-02 -1.295182636065415026e-02 -4.537208186482030053e-04 6.451475790868123512e-04 -4.537208186482027342e-04 6.451475790868123512e-04
-1.977705808695856859e+01 -1.681668049470277232e-02 -1.291594778755077687e-02 -4.523926200412059073e-04 6.459159344325980830e-04 -4.523926200412057446e-04 6.459159344325980830e-04
-1.971471764621869127e+01 -1.684483638662939015e-02 -1.287565431631280781e-02 -4.509017987962910196e-04 6.467747988554513241e-04 -4.509017987962908570e-04 6.467747988554513241e-04
-1.964619868390337132e+01 -1.687567553668303452e-02 -1.283130573956818392e-02 -4.492619311777435896e-04 6.477151853792157635e-04 -4.492619311777435354e-04 6.477151853792156551e-04
-1.957214094749387101e+01 -1.690888118100366058e-02 -1.278329991259258107e-02 -4.474879898851736064e-04 6.487273508645320739e-04 -4.474879898851734979e-04 6.487273508645322907e-04
-1.949323589671872980e+01 -1.694411562000516791e-02 -1.273206966005670758e-02 -4.455962173154584148e-04 6.498009228855746756e-04 -4.455962173154584690e-04 6.498009228855746756e-04
-1.941022024841452875e+01 -1.698102439916334208e-02 -1.267807931764946758e-02 -4.436039860855513629e-04 6.509250309498068512e-04 -4.436039860855512545e-04 6.509250309498069596e-04
-1.932386909841730827e+01 -1.701924056782642622e-02 -1.262182091879903573e-02 -4.415296476614022315e-04 6.520884395439377002e-04 -4.415296476614023399e-04 6.520884395439378086e-04
-1.923498868492701064e+01 -1.705838894075543608e-02 -1.256381004275154353e-02 -4.393923701093037024e-04 6.532796805843566574e-04 -4.393923701093037024e-04 6.532796805843566574e-04
-1.914440886100895867e+01 -1.709809029114122553e-02 -1.250458134699785652e-02 -4.372119661667150047e-04 6.544871830090203020e-04 -4.372119661667148963e-04 6.544871830090203020e-04
-1.905297534656135028e+01 -1.713796540972011354e-02 -1.244468381414054643e-02 -4.350087130110938719e-04 6.556993974649405563e-04 -4.350087130110939261e-04 6.556993974649405563e-04
-1.896154183211374900e+01 -1.717763897209941340e-02 -1.238467575046375835e-02 -4.328031652801773987e-04 6.569049143118562990e-04 -4.328031652801772903e-04 6.569049143118564074e-04
-1.887096200819570058e+01 -1.721674316523003415e-02 -1.232511958042243824e-02 -4.306159630587894234e-04 6.580925734679624484e-04 -4.306159630587894234e-04 6.580925734679625569e-04
-1.878208159470539940e+01 -1.725492103380210987e-02 -1.226657648771613610e-02 -4.284676366890112216e-04 6.592515649561783231e-04 -4.284676366890111674e-04 6.592515649561783231e-04
-1.869573044470817891e+01 -1.729182951780167815e-02 -1.220960095932807458e-02 -4.263784103780200751e-04 6.603715193558529033e-04 -4.263784103780201293e-04 6.603715193558529033e-04
-1.861271479640398141e+01 -1.732714216317537276e-02 -1.215473529366596292e-02 -4.243680066661761289e-04 6.614425877130602257e-04 -4.243680066661762373e-04 6.614425877130602257e-04
-1.853380974562884020e+01 -1.736055149808674383e-02 -1.210250413757893266e-02 -4.224554538745481543e-04 6.624555107989983128e-04 -4.224554538745483169e-04 6.624555107989983128e-04
-1.845975200921933990e+01 -1.739177107723524282e-02 -1.205340911941327198e-02 -4.206588986735394168e-04 6.634016779195013374e-04 -4.206588986735392542e-04 6.634016779195011206e-04
-1.839123304690400929e+01 -1.742053720576230980e-02 -1.200792364634918445e-02 -4.189954259025258348e-04 6.642731757575146088e-04 -4.189954259025258348e-04 6.642731757575148256e-04
-1.832889260616413907e+01 -1.744661036204936053e-02 -1.196648793403029369e-02 -4.174808877255966667e-04 6.650628279652552859e-04 -4.174808877255964498e-04 6.650628279652550691e-04
-1.827331275089404983e+01 -1.746977634489306486e-02 -1.192950433506105926e-02 -4.161297441349322214e-04 6.657642264044663595e-04 -4.161297441349320588e-04 6.657642264044662510e-04
-1.822501243118905023e+01 -1.748984717472787040e-02 -1.189733303066124563e-02 -4.149549167241955625e-04 6.663717550507935019e-04 -4.149549167241955083e-04 6.663717550507936103e-04
-1.818444265009814131e+01 -1.750666177985025357e-02 -1.187028814797002133e-02 -4.139676575977151618e-04 6.668806076054184647e-04 -4.139676575977150534e-04 6.668806076054185732e-04
-1.815198229296832011e+01 -1.752008649314118829e-02 -1.184863437043777619e-02 -4.131774354843302153e-04 6.672867996786051347e-04 -4.131774354843302153e-04 6.672867996786048094e-04
-1.812793476876250054e+01 -1.753001534679569234e-02 -1.183258416240024966e-02 -4.125918431170136715e-04 6.675871752463382507e-04 -4.125918431170138342e-04 6.675871752463381423e-04
-1.811252649287067129e+01 -1.753636978452326189e-02 -1.182229631388411611e-02 -4.122165513213146902e-04 6.677793959342169083e-04 -4.122165513213146902e-04 6.677793959342170167e-04
-1.810595069312271121e+01 -1.753907991136123556e-02 -1.181790486075150193e-02 -4.120563693349702677e-04 6.678613723554207562e-04 -4.120563693349700509e-04 6.678613723554206478e-04
-1.810595069312271121e+01 -1.753907991136123556e-02 -1.181790486075150193e-02 -4.120563693349702677e-04 6.678613723554207562e-04 -4.120563693349700509e-04 6.678613723554206478e-04
-1.809937489337474048e+01 -1.754178898483829685e-02 -1.181351286867182021e-02 -4.118961763093213378e-04 6.679433142449989983e-04 -4.118961763093213378e-04 6.679433142449989983e-04
