-2.000000000000000000e+01 nan nan nan nan nan nan
-1.997455550888572162e+01 3.701808614843010159e-01 0.000000000000000000e+00 -2.587284974097450187e-04 0.000000000000000000e+00 -2.587284974097450729e-04 0.000000000000000000e+00
-1.991560115901749128e+01 3.701656308484652103e-01 0.000000000000000000e+00 -2.579639892902879780e-04 0.000000000000000000e+00 -2.579639892902879238e-04 0.000000000000000000e+00
-1.982545980618585091e+01 3.701424303245474112e-01 0.000000000000000000e+00 -2.567946552239060241e-04 0.000000000000000000e+00 -2.567946552239060783e-04 0.000000000000000000e+00
-1.970739682745634980e+01 3.701122028265008690e-01 0.000000000000000000e+00 -2.552623890580338058e-04 0.000000000000000000e+00 -2.552623890580337515e-04 0.000000000000000000e+00
-1.956568066673868955e+01 3.700761584089059530e-01 0.000000000000000000e+00 -2.534220621204626373e-04 0.000000000000000000e+00 -2.534220621204627999e-04 0.000000000000000000e+00
-1.940543371052742927e+01 3.700357151222314900e-01 0.000000000000000000e+00 -2.513396848827901837e-04 0.000000000000000000e+00 -2.513396848827902379e-04 0.000000000000000000e+00
-1.923244785760500974e+01 3.699924314604734477e-01 0.000000000000000000e+00 -2.490901045487192256e-04 0.000000000000000000e+00 -2.490901045487192256e-04 0.000000000000000000e+00
-1.905297534656135028e+01 3.699479362073951338e-01 0.000000000000000000e+00 -2.467543612692165984e-04 0.000000000000000000e+00 -2.467543612692166526e-04 0.000000000000000000e+00
-1.887350283551769081e+01 3.699038603198256947e-01 0.000000000000000000e+00 -2.444167958447803347e-04 0.000000000000000000e+00 -2.444167958447802805e-04 0.000000000000000000e+00
-1.870051698259527839e+01 3.698617746709233489e-01 0.000000000000000000e+00 -2.421620100617563089e-04 0.000000000000000000e+00 -2.421620100617563089e-04 0.000000000000000000e+00
-1.854027002638402166e+01 3.698231364027162460e-01 0.000000000000000000e+00 -2.400717896755688444e-04 0.000000000000000000e+00 -2.400717896755687902e-04 0.000000000000000000e+00
-1.839855386566636142e+01 3.697892454025010212e-01 0.000000000000000000e+00 -2.382221053870080230e-04 0.000000000000000000e+00 -2.382221053870079688e-04 0.000000000000000000e+00
-1.828049088693684965e+01 3.697612111982857552e-01 0.000000000000000000e+00 -2.366803082094866230e-04 0.000000000000000000e+00 -2.366803082094866230e-04 0.000000000000000000e+00
-1.819034953410520927e+01 3.697399295903476268e-01 0.000000000000000000e+00 -2.355026351295999099e-04 0.000000000000000000e+00 -2.355026351295998828e-04 0.000000000000000000e+00
-1.813139518423698959e+01 3.697260683956536953e-01 0.000000000000000000e+00 -2.347321756627289663e-04 0.000000000000000000e+00 -2.347321756627288307e-04 0.000000000000000000e+00
-1.810595069312271121e+01 3.697200999860523751e-01 0.000000000000000000e+00 -2.343995905032869641e-04 0.000000000000000000e+00 -2.343995905032870183e-04 0.000000000000000000e+00
-1.810595069312271121e+01 3.697200999860523751e-01 0.000000000000000000e+00 -2.343995905032869641e-04 0.000000000000000000e+00 -2.343995905032870183e-04 0.000000000000000000e+00
-1.808050620200842928e+01 3.697141400393516575e-01 0.000000000000000000e+00 -2.340669707205810435e-04 0.000000000000000000e+00 -2.340669707205810977e-04 0.000000000000000000e+00
-1.802155185214019895e+01 3.697003634935340233e-01 0.000000000000000000e+00 -2.332961649395097741e-04 0.000000000000000000e+00 -2.332961649395097741e-04 0.000000000000000000e+00
-1.793141049930855857e+01 3.696793869931594423e-01 0.000000000000000000e+00 -2.321172436036781641e-04 0.000000000000000000e+00 -2.321172436036781099e-04 0.000000000000000000e+00
-1.781334752057906101e+01 3.696520737214319396e-01 0.000000000000000000e+00 -2.305724969194031552e-04 0.000000000000000000e+00 -2.305724969194030739e-04 0.000000000000000000e+00
-1.767163135986139011e+01 3.696195293154544981e-01 0.000000000000000000e+00 -2.287173032871132774e-04 0.000000000000000000e+00 -2.287173032871133859e-04 0.000000000000000000e+00
-1.751138440365012983e+01 3.695830462282399531e-01 0.000000000000000000e+00 -2.266182650865057157e-04 0.000000000000000000e+00 -2.266182650865055531e-04 0.000000000000000000e+00
-1.733839855072772096e+01 3.695440405652642424e-01 0.000000000000000000e+00 -2.243508770850971828e-04 0.000000000000000000e+00 -2.243508770850971828e-04 0.000000000000000000e+00
-1.715892603968406149e+01 3.695039869668859667e-01 0.000000000000000000e+00 -2.219968527861341558e-04 0.000000000000000000e+00 -2.219968527861341287e-04 0.000000000000000000e+00
-1.697945352864040913e+01 3.694643559972435320e-01 0.000000000000000000e+00 -2.196412036228288236e-04 0.000000000000000000e+00 -2.196412036228287694e-04 0.000000000000000000e+00
-1.680646767571798961e+01 3.694265576694126807e-01 0.000000000000000000e+00 -2.173691737566218552e-04 0.000000000000000000e+00 -2.173691737566219094e-04 0.000000000000000000e+00
-1.664622071950672932e+01 3.693918936467384118e-01 0.000000000000000000e+00 -2.152631415672700481e-04 0.000000000000000000e+00 -2.152631415672699939e-04 0.000000000000000000e+00
-1.650450455878906908e+01 3.693615194159611814e-01 0.000000000000000000e+00 -2.133996036780582740e-04 0.000000000000000000e+00 -2.133996036780585451e-04 0.000000000000000000e+00
-1.638644158005956086e+01 3.693364165068949712e-01 0.000000000000000000e+00 -2.118463578724097841e-04 0.000000000000000000e+00 -2.118463578724115730e-04 0.000000000000000000e+00
-1.629630022722792049e+01 3.693173738566177811e-01 0.000000000000000000e+00 -2.106600003551780374e-04 0.000000000000000000e+00 -2.106600003551847052e-04 0.000000000000000000e+00
-1.623734587735970081e+01 3.693049774100529703e-01 0.000000000000000000e+00 -2.098838875529122515e-04 0.000000000000000000e+00 -2.098838875529281892e-04 0.000000000000000000e+00
-1.621190138624541888e+01 3.692996412834655406e-01 0.000000000000000000e+00 -2.095488688934505370e-04 0.000000000000000000e+00 -2.095488688934732510e-04 0.000000000000000000e+00
-1.621190138624541888e+01 3.692996412834655406e-01 0.000000000000000000e+00 -2.095488688934505370e-04 0.000000000000000000e+00 -2.095488688934732510e-04 0.000000000000000000e+00
-1.618645689513114050e+01 3.692943136816486116e-01 0.000000000000000000e+00 -2.092138195029315565e-04 0.000000000000000000e+00 -2.092138195029637302e-04 0.000000000000000000e+00
-1.612750254526291016e+01 3.692820025028024089e-01 0.000000000000000000e+00 -2.084373993176740164e-04 0.000000000000000000e+00 -2.084373993177448148e-04 0.000000000000000000e+00
-1.603736119243126979e+01 3.692632671906458941e-01 0.000000000000000000e+00 -2.072499338681661274e-04 0.000000000000000000e+00 -2.072499338683871963e-04 0.000000000000000000e+00
-1.591929821370177045e+01 3.692388904846572451e-01 0.000000000000000000e+00 -2.056940701262436515e-04 0.000000000000000000e+00 -2.056940701271258397e-04 0.000000000000000000e+00
-1.577758205298409955e+01 3.692098726929863850e-01 0.000000000000000000e+00 -2.038256422262962127e-04 0.000000000000000000e+00 -2.038256422303192262e-04 0.000000000000000000e+00
-1.561733509677283926e+01 3.691773796082362669e-01 0.000000000000000000e+00 -2.017117834649193313e-04 0.000000000000000000e+00 -2.017117834838420473e-04 0.000000000000000000e+00
-1.544434924385043040e+01 3.691426837858743926e-01 0.000000000000000000e+00 -1.994285679939600546e-04 0.000000000000000000e+00 -1.994285680785219694e-04 0.000000000000000000e+00
-1.526487673280676916e+01 3.691071045169703746e-01 0.000000000000000000e+00 -1.970583099318779419e-04 0.000000000000000000e+00 -1.970583102705424766e-04 0.000000000000000000e+00
