

 #time =    0.0000000000000000     
-1.715892603968406E+001 -9.824049513143689E+001  3.420448424350830E-022  8.108156909175283E+001
-1.706749252523646E+001 -9.311840833421755E+001  4.429248657174386E-021  7.605091580898109E+001
-1.697691270131841E+001 -8.840353533552450E+001  4.678985779579225E-020  7.142662263420608E+001
-1.688803228782810E+001 -8.409847070072608E+001  4.027027847664896E-019  6.721043841289799E+001
-1.680168113783089E+001 -8.019790836744433E+001  2.831268008170225E-018  6.339622722961344E+001
-1.671866548952669E+001 -7.669081180983636E+001  1.635073661992120E-017  5.997214632030968E+001
-1.663976043875155E+001 -7.356233471193195E+001  7.814073521176871E-017  5.692257427318040E+001
-1.656570270234205E+001 -7.079544208131101E+001  3.116740137266634E-016  5.422973937896896E+001
-1.649718374002672E+001 -6.837222215657663E+001  1.046878099959567E-015  5.187503841654990E+001
-1.643484329928685E+001 -6.627490787160460E+001  2.987597759801430E-015  4.984006457231774E+001
-1.637926344401676E+001 -6.448664350796201E+001  7.305312487459700E-015  4.810738006394526E+001
-1.633096312431177E+001 -6.299203965219620E+001  1.542367627684009E-014  4.666107652788443E+001
-1.629039334322085E+001 -6.177756041714283E+001  2.830796933355436E-014  4.548716707392198E+001
-1.625793298609103E+001 -6.083178384725782E+001  4.542359355291214E-014  4.457385086116680E+001
-1.623388546188521E+001 -6.014557322388868E+001  6.401625039340071E-014  4.391168776200347E+001
-1.621847718599339E+001 -5.971221507364336E+001  7.950469198904767E-014  4.349373788764998E+001
-1.621190138624542E+001 -5.952875439742207E+001  8.714264526811190E-014  4.331685301117665E+001
-1.621190138624542E+001 -5.952875439742207E+001  8.714264526811190E-014  4.331685301117665E+001
-1.620532558649745E+001 -5.934617391007728E+001  9.547234462133861E-014  4.314084832357982E+001
-1.618991731060563E+001 -5.892177360685481E+001  1.180415607314714E-013  4.273185629624918E+001
-1.616586978639981E+001 -5.826886229416682E+001  1.636111258684438E-013  4.210299250776701E+001
-1.613340942926999E+001 -5.740541073248323E+001  2.519468642755841E-013  4.127200130321324E+001
-1.609283964817907E+001 -5.635430363148732E+001  4.261416316716797E-013  4.026146398330825E+001
-1.604453932847408E+001 -5.514212715859128E+001  7.812224966747450E-013  3.909758783011720E+001
-1.598895947320398E+001 -5.379781431637426E+001  1.529989906464566E-012  3.780885484317027E+001
-1.592661903246411E+001 -5.235128901480656E+001  3.153534190312724E-012  3.642466998234245E+001
-1.585810007014879E+001 -5.083221242067146E+001  6.740014566673438E-012  3.497411235052267E+001
-1.578404233373929E+001 -4.926891013915123E+001  1.472745187785174E-011  3.348486780541194E+001
-1.570513728296415E+001 -4.768753023153620E+001  3.247281184806155E-011  3.198239294857205E+001
-1.562212163465995E+001 -4.611145289398185E+001  7.141028092041193E-011  3.048933125932190E+001
-1.553577048466273E+001 -4.456094657823819E+001  1.550418386534289E-010  2.902517609357545E+001
-1.544689007117242E+001 -4.305304515701286E+001  3.295228561894145E-010  2.760615508584043E+001
-1.535631024725438E+001 -4.160160770746737E+001  6.808652681260865E-010  2.624529746021300E+001
-1.526487673280677E+001 -4.021751652151787E+001  1.360231296260446E-009  2.495263978871110E+001
-1.517344321835917E+001 -3.890896895273595E+001  2.616738094016489E-009  2.373552573437678E+001
-1.508286339444112E+001 -3.768182302899529E+001  4.833164845466374E-009  2.259895963455417E+001
-1.499398298095081E+001 -3.653996363602595E+001  8.554275318440787E-009  2.154598065507514E+001
-1.490763183095360E+001 -3.548566395372431E+001  1.449177190301172E-008  2.057803212277071E+001
-1.482461618264940E+001 -3.451992452797440E+001  2.348708608428102E-008  1.969530834532500E+001
-1.474571113187426E+001 -3.364277913351475E+001  3.641655331024903E-008  1.889706800164049E+001
-1.467165339546476E+001 -3.285356205486608E+001  5.403499882747766E-008  1.818190865940132E+001
-1.460313443314943E+001 -3.215113549809396E+001  7.677240226557025E-008  1.754800106494453E+001
-1.454079399240956E+001 -3.153407865015973E+001  1.045194982544423E-007  1.699328465775017E+001
-1.448521413713946E+001 -3.100084162927716E+001  1.364546240258284E-007  1.651562749213770E+001
-1.443691381743447E+001 -3.054986845988167E+001  1.709683928154054E-007  1.611295464244720E+001
-1.439634403634356E+001 -3.017969350307236E+001  2.057303155116543E-007  1.578334946672880E+001
-1.436388367921374E+001 -2.988901575256574E+001  2.379129908742069E-007  1.552513207335200E+001
-1.433983615500791E+001 -2.967675576376518E+001  2.645512523821357E-007  1.533691960875726E+001
-1.432442787911609E+001 -2.954210709575418E+001  2.829752189161022E-007  1.521767921663809E+001
-1.431785207936813E+001 -2.948496177217202E+001  2.911771910544149E-007  1.516710969280389E+001
-1.431785207936813E+001 -2.948496177217202E+001  2.911771910544149E-007  1.516710969280389E+001
-1.431127627962016E+001 -2.942800585888430E+001  2.995885215333043E-007  1.511672957926414E+001
-1.429586800372834E+001 -2.929528483797956E+001  3.201438539729144E-007  1.499941683425122E+001
-1.427182047952252E+001 -2.909019028739927E+001  3.547160805716324E-007  1.481836980787675E+001
-1.423936012239269E+001 -2.881722563537862E+001  4.065878409425304E-007  1.457786551298592E+001
-1.419879034130178E+001 -2.848219424848050E+001  4.807347452896780E-007  1.428340390717872E+001
-1.415049002159679E+001 -2.809195109868865E+001  5.843132207813999E-007  1.394146107709186E+001
-1.409491016632669E+001 -2.765411562186151E+001  7.273114883465158E-007  1.355920545553482E+001
-1.403256972558682E+001 -2.717677545374788E+001  9.233652059064987E-007  1.314420572816105E+001
-1.396405076327150E+001 -2.666820133952899E+001  1.190717984380193E-006  1.270415057625750E+001
-1.388999302686200E+001 -2.613658931240927E+001  1.553269875083877E-006  1.224659628554727E+001
-1.381108797608686E+001 -2.558984162782718E+001  2.041604266213817E-006  1.177875365174032E+001
-1.372807232778265E+001 -2.503539308618507E+001  2.693818889906812E-006  1.130732075840242E+001
-1.364172117778544E+001 -2.448008481943947E+001  3.555919042156975E-006  1.083836364165403E+001
-1.355284076429513E+001 -2.393008379292987E+001  4.681476264500983E-006  1.037724302863474E+001
-1.346226094037709E+001 -2.339084343381826E+001  6.130234210624824E-006  9.928582493441173E+000
-1.337082742592948E+001 -2.286709900665714E+001  7.965376826255298E-006  9.496271580727660E+000
-1.327939391148188E+001 -2.236289053325648E+001  1.024927885250906E-005  9.083496621774604E+000
-1.318881408756383E+001 -2.188160602251393E+001  1.303773973667323E-005  8.692791934950097E+000
-1.309993367407352E+001 -2.142603831871514E+001  1.637294688666114E-005  8.326104644641616E+000
-1.301358252407631E+001 -2.099844977682834E+001  2.027569163792396E-005  7.984867252752029E+000
-1.293056687577211E+001 -2.060064004174066E+001  2.473762462568405E-005  7.670073165968557E+000
-1.285166182499697E+001 -2.023401329905398E+001  2.971453237612206E-005  7.382351474057010E+000
-1.277760408858747E+001 -1.989964237751931E+001  3.512169353252985E-005  7.122038288931842E+000
-1.270908512627214E+001 -1.959832795837253E+001  4.083229625632385E-005  6.889242832100383E+000
-1.264674468553227E+001 -1.933065185891546E+001  4.667965745498675E-005  6.683907173383185E+000
-1.259116483026217E+001 -1.909702390499127E+001  5.246359781920040E-005  6.505859074729100E+000
-1.254286451055718E+001 -1.889772230426641E+001  5.796083976062465E-005  6.354857793709222E+000
-1.250229472946627E+001 -1.873292770771431E+001  6.293877417007314E-005  6.230632978248037E+000
-1.246983437233645E+001 -1.860275136042852E+001  6.717146118509361E-005  6.132916988092074E+000
-1.244578684813063E+001 -1.850725816389067E+001  7.045635417606070E-005  6.061471315760043E+000
-1.243037857223880E+001 -1.844648895493913E+001  7.262991912487048E-005  6.016110382700329E+000
-1.242380277249084E+001 -1.842065286928348E+001  7.357420706143929E-005  5.996850096792638E+000
-1.242380277249084E+001 -1.842065286928348E+001  7.357420706143929E-005  5.996850096792638E+000
-1.241722697274287E+001 -1.839487536686504E+001  7.452858855705651E-005  5.977648394122173E+000
-1.240181869685105E+001 -1.833470235926486E+001  7.680487820668898E-005  5.932883662413809E+000
-1.237777117264523E+001 -1.824142526320787E+001  8.047164377267923E-005  5.863654090562637E+000
-1.234531081551540E+001 -1.811672651180241E+001  8.564849545149665E-005  5.771415696287008E+000
-1.230474103442449E+001 -1.796279698504759E+001  9.250040249434952E-005  5.658055950623099E+000
-1.225644071471950E+001 -1.778226230065953E+001  1.012381810804884E-004  5.525821585940031E+000
-1.220086085944940E+001 -1.757809378137011E+001  1.121183252065515E-004  5.377232921920706E+000
-1.213852041870953E+001 -1.735351358112383E+001  1.254413385386124E-004  5.214993162414302E+000
-1.207000145639421E+001 -1.711189977683341E+001  1.415477443730605E-004  5.041898320439209E+000
-1.199594371998471E+001 -1.685669624788644E+001  1.608109110329688E-004  4.860752527901733E+000
-1.191703866920957E+001 -1.659133116205213E+001  1.836258648889471E-004  4.674292492842561E+000
-1.183402302090536E+001 -1.631914676200756E+001  2.103934103650330E-004  4.485123741102191E+000
-1.174767187090815E+001 -1.604334200399337E+001  2.414991580976568E-004  4.295670133085222E+000
-1.165879145741784E+001 -1.576692854706299E+001  2.772874853530358E-004  4.108137089645147E+000
-1.156821163349980E+001 -1.549269970723121E+001  3.180310022586128E-004  3.924488073731409E+000
-1.147677811905219E+001 -1.522321131906013E+001  3.638967343792742E-004  3.746433200007937E+000
-1.138534460460458E+001 -1.496077299816455E+001  4.149108940296386E-004  3.575428393559964E+000
-1.129476478068654E+001 -1.470744805613173E+001  4.709247185897972E-004  3.412683275445191E+000
-1.120588436719623E+001 -1.446506025181655E+001  5.315843146395558E-004  3.259175884620312E+000
-1.111953321719902E+001 -1.423520562901264E+001  5.963076768456794E-004  3.115672411813620E+000
-1.103651756889482E+001 -1.401926784811696E+001  6.642719829432124E-004  2.982750279222142E+000
-1.095761251811968E+001 -1.381843563049040E+001  7.344138634297794E-004  2.860823112370719E+000
-1.088355478171018E+001 -1.363372116742411E+001  8.054446075821717E-004  2.750166385713930E+000
-1.081503581939485E+001 -1.346597857743334E+001  8.758812384398312E-004  2.650942758038486E+000
-1.075269537865498E+001 -1.331592171013625E+001  9.440931497700125E-004  2.563226331481266E+000
-1.069711552338488E+001 -1.318414078308868E+001  1.008362659978295E-003  2.487025259703803E+000
-1.064881520367989E+001 -1.307111749637034E+001  1.066956532128336E-003  2.422302292690443E+000
-1.060824542258898E+001 -1.297723840203742E+001  1.118204368512574E-003  2.368992979448445E+000
-1.057578506545915E+001 -1.290280643441690E+001  1.160578923808362E-003  2.327021368957750E+000
-1.055173754125333E+001 -1.284805077723816E+001  1.192772804532467E-003  2.296313235984824E+000
-1.053632926536151E+001 -1.281313728939484E+001  1.213764797914531E-003  2.276808024033329E+000
-1.052975346561355E+001 -1.279827759516286E+001  1.222810938553540E-003  2.268524129549316E+000
-1.052975346561355E+001 -1.279827759516286E+001  1.222810938553540E-003  2.268524129549316E+000
-1.052317766586558E+001 -1.278344194919976E+001  1.231909654597185E-003  2.260264283334182E+000
-1.050776938997376E+001 -1.274877319906964E+001  1.253436703657818E-003  2.241003809095877E+000
-1.048372186576794E+001 -1.269492721761656E+001  1.287619340696772E-003  2.211205351848626E+000
-1.045126150863811E+001 -1.262274356753153E+001  1.334909128788080E-003  2.171482058893417E+000
-1.041069172754720E+001 -1.253332347383485E+001  1.395904748460440E-003  2.122631746287654E+000
-1.036239140784221E+001 -1.242800007481671E+001  1.471330005129200E-003  2.065608666974502E+000
-1.030681155257211E+001 -1.230830093604117E+001  1.562006149651681E-003  2.001489383469060E+000
-1.024447111183224E+001 -1.217590710003136E+001  1.668816181049456E-003  1.931435988199121E+000
-1.017595214951691E+001 -1.203261094348141E+001  1.792660192510300E-003  1.856658793964497E+000
-1.010189441310742E+001 -1.188027476367929E+001  1.934401307983791E-003  1.778380350571878E+000
-1.002298936233228E+001 -1.172079171662300E+001  2.094802339134207E-003  1.697802354290728E+000
-9.939973714028072E+000 -1.155605037941910E+001  2.274454043697673E-003  1.616076665391027E+000
-9.853622564030859E+000 -1.138790382962710E+001  2.473696761547346E-003  1.534281265596242E+000
-9.764742150540553E+000 -1.121814375780789E+001  2.692538183953459E-003  1.453401607267335E+000
-9.674162326622508E+000 -1.104847978579041E+001  2.930570989929414E-003  1.374317459167900E+000
-9.582728812174899E+000 -1.088052387248939E+001  3.186894959430003E-003  1.297795060314488E+000
-9.491295297727293E+000 -1.071577946243180E+001  3.460048837683132E-003  1.224484164704510E+000
-9.400715473809248E+000 -1.055563487198877E+001  3.747957574320716E-003  1.154919398179517E+000
-9.311835060318941E+000 -1.040136031064909E+001  4.047900509388300E-003  1.089525250330144E+000
-9.225483910321728E+000 -1.025410789120962E+001  4.356505569628725E-003  1.028623980887891E+000
-9.142468262017525E+000 -1.011491398301685E+001  4.669773555206647E-003  9.724457209993282E-001
-9.063563211242386E+000 -9.984703295431560E+000  4.983135165430713E-003  9.211400841891741E-001
-8.989505474832885E+000 -9.864294134295699E+000  5.291541602156202E-003  8.747886594628138E-001
-8.920986512517560E+000 -9.754404343565128E+000  5.589587511437273E-003  8.334178310475675E-001
-8.858646071777692E+000 -9.655657520321162E+000  5.871662819824946E-003  7.970114485434703E-001
-8.803066216507592E+000 -9.568589168686838E+000  6.132127855136588E-003  7.655229521792464E-001
-8.754765896802603E+000 -9.493652533189707E+000  6.365504184270697E-003  7.388866363871038E-001
-8.714196115711687E+000 -9.431223924467531E+000  6.566672013418097E-003  7.170278087558444E-001
-8.681735758581864E+000 -9.381607431555347E+000  6.731063882840341E-003  6.998716729734831E-001
-8.657688234376042E+000 -9.345039098448138E+000  6.854843540069084E-003  6.873508640720960E-001
-8.642279958484222E+000 -9.321692019001004E+000  6.935054571653142E-003  6.794120605167819E-001
-8.635704158736255E+000 -9.311747993521122E+000  6.969501573760927E-003  6.760438347848670E-001
-8.635704158736255E+000 -9.311747993521122E+000  6.969501573760927E-003  6.760438347848670E-001
-8.629128358988288E+000 -9.301815786861447E+000  7.004077834277861E-003  6.726874278731589E-001
-8.613720083096467E+000 -9.278588986341513E+000  7.085604313017238E-003  6.648689032450452E-001
-8.589672558890646E+000 -9.242467715617900E+000  7.214273290300703E-003  6.527951567272545E-001
-8.557212201760821E+000 -9.193956114331307E+000  7.390748594064598E-003  6.367439125704859E-001
-8.516642420669909E+000 -9.133718585332890E+000  7.615877616268711E-003  6.170761646629810E-001
-8.468342100964918E+000 -9.062564894819891E+000  7.890619920460858E-003  5.942227938549731E-001
-8.412762245694818E+000 -8.981430643208594E+000  8.215964531978707E-003  5.686683975137754E-001
-8.350421804954950E+000 -8.891355546067201E+000  8.592831171478630E-003  5.409337411122515E-001
-8.281902842639624E+000 -8.793460651826564E+000  9.021955942715487E-003  5.115578091869395E-001
-8.207845106230124E+000 -8.688925450768354E+000  9.503763257442791E-003  4.810803445382295E-001
-8.128940055454985E+000 -8.578965715823323E+000  1.003822683106960E-002  4.500256603683379E-001
-8.045924407150782E+000 -8.464812778753757E+000  1.062472368466218E-002  4.188883716029750E-001
-7.959573257153568E+000 -8.347694786411065E+000  1.126188621380035E-002  3.881215292574964E-001
-7.870692843663261E+000 -8.228820312832839E+000  1.194745845179973E-002  3.581274691695784E-001
-7.780113019745216E+000 -8.109364536194867E+000  1.267816357004579E-002  3.292515164496512E-001
-7.688679505297610E+000 -7.990458035148616E+000  1.344959032939697E-002  3.017785298510063E-001
-7.597245990850002E+000 -7.873178124165129E+000  1.425610654204448E-002  2.759321333151270E-001
-7.506666166931958E+000 -7.758542536801437E+000  1.509080755666940E-002  2.518763698694793E-001
-7.417785753441651E+000 -7.647505181697774E+000  1.594550729163313E-002  2.297194282561232E-001
-7.331434603444437E+000 -7.540953639310591E+000  1.681077837612707E-002  2.095190358661538E-001
-7.248418955140234E+000 -7.439708037386442E+000  1.767604649383521E-002  1.912890822462074E-001
-7.169513904365094E+000 -7.344520938567298E+000  1.852974204453330E-002  1.750070342022036E-001
-7.095456167955595E+000 -7.256077892034406E+000  1.935950974909222E-002  1.606217240788110E-001
-7.026937205640269E+000 -7.174998339589801E+000  2.015247385505092E-002  1.480611339495317E-001
-6.964596764900401E+000 -7.101836620896680E+000  2.089555323538297E-002  1.372398559962793E-001
-6.909016909630301E+000 -7.037082887680227E+000  2.157581706503523E-002  1.280659780499258E-001
-6.860716589925311E+000 -6.981163807000220E+000  2.218086814325684E-002  1.204472170749087E-001
-6.820146808834397E+000 -6.934443004919506E+000  2.269923760588216E-002  1.142961960851085E-001
-6.787686451704573E+000 -6.897221278327994E+000  2.312077200292371E-002  1.095348266234213E-001
-6.763638927498752E+000 -6.869736750440234E+000  2.343699106163174E-002  1.060978229414822E-001
-6.748230651606931E+000 -6.852166183313485E+000  2.364138260327257E-002  1.039355317065533E-001
-6.741654851858964E+000 -6.844677006738944E+000  2.372903581786238E-002  1.030221548799801E-001
-6.741654851858964E+000 -6.844677006738944E+000  2.372903581786238E-002  1.030221548799801E-001
-6.735079052110997E+000 -6.837193441923904E+000  2.381694415142338E-002  1.021143898129067E-001
-6.719670776219176E+000 -6.819679984864293E+000  2.402393202221339E-002  1.000092086451172E-001
-6.695623252013356E+000 -6.792407724486862E+000  2.434980147603928E-002  9.678447247350608E-002
-6.663162894883532E+000 -6.755710580571350E+000  2.479518734289730E-002  9.254768568781824E-002
-6.622593113792617E+000 -6.710029956297399E+000  2.536086026865003E-002  8.743684250478179E-002
-6.574292794087627E+000 -6.655906428537075E+000  2.604759516180917E-002  8.161363444944847E-002
-6.518712938817528E+000 -6.593968426437645E+000  2.685602614627283E-002  7.525548762011702E-002
-6.456372498077659E+000 -6.524919570523824E+000  2.778647624037526E-002  6.854707244616520E-002
-6.387853535762333E+000 -6.449525360830848E+000  2.883876237305067E-002  6.167182506851532E-002
-6.313795799352834E+000 -6.368599788943397E+000  3.001197821961211E-002  5.480398959056210E-002
-6.234890748577694E+000 -6.282992385089448E+000  3.130425835028913E-002  4.810163651175436E-002
-6.151875100273491E+000 -6.193576130753273E+000  3.271252820494906E-002  4.170103047978202E-002
-6.065523950276278E+000 -6.101236565232604E+000  3.423224561559975E-002  3.571261495632605E-002
-5.976643536785970E+000 -6.006862296450299E+000  3.585714108923673E-002  3.021875966432841E-002
-5.886063712867926E+000 -5.911337000040638E+000  3.757896590964514E-002  2.527328717271260E-002
-5.794630198420319E+000 -5.815532865391537E+000  3.938725934663934E-002  2.090266697121823E-002
-5.703196683972712E+000 -5.720305332769087E+000  4.126914881444297E-002  1.710864879637519E-002
-5.612616860054668E+000 -5.626488871849875E+000  4.320919949573323E-002  1.387201179520758E-002
-5.523736446564360E+000 -5.534893488139689E+000  4.518933236191107E-002  1.115704157532882E-002
-5.437385296567147E+000 -5.446301616990254E+000  4.718883110663161E-002  8.916320423106860E-003
-5.354369648262944E+000 -5.361465078755517E+000  4.918445857029259E-002  7.095430492572774E-003
-5.275464597487804E+000 -5.281101821581578E+000  5.115070105774211E-002  5.637224093774762E-003
-5.201406861078304E+000 -5.205892263231482E+000  5.306015399205487E-002  4.485402153178164E-003
-5.132887898762979E+000 -5.136475147819330E+000  5.488405441028722E-002  3.587249056351105E-003
-5.070547458023110E+000 -5.073442941646047E+000  5.659295520482144E-002  2.895483622936901E-003
-5.014967602753011E+000 -5.017336888532038E+000  5.815752361409882E-002  2.369285779027841E-003
-4.966667283048021E+000 -4.968641916610109E+000  5.954943360092316E-002  1.974633562088712E-003
-4.926097501957106E+000 -4.927781630246200E+000  6.074230997482408E-002  1.684128289093145E-003
-4.893637144827283E+000 -4.895113641809830E+000  6.171267271469685E-002  1.476496982547815E-003
-4.869589620621461E+000 -4.870925567474380E+000  6.244082227891103E-002  1.335946852918823E-003
-4.854181344729641E+000 -4.855432864931691E+000  6.291157930258667E-002  1.251520202050216E-003
-4.847605544981674E+000 -4.848822327340150E+000  6.311349101168706E-002  1.216782358476109E-003
-4.847605544981674E+000 -4.848822327340150E+000  6.311349101168706E-002  1.216782358476109E-003
-4.841029745233707E+000 -4.842212546502583E+000  6.331600763893847E-002  1.182801268876155E-003
-4.825621469341885E+000 -4.826727546097304E+000  6.379292087089439E-002  1.106076755418961E-003
-4.801573945136066E+000 -4.802568111327751E+000  6.454395261184384E-002  9.941661916847977E-004
-4.769113588006241E+000 -4.769970982779643E+000  6.557086940966531E-002  8.573947734022980E-004
-4.728543806915327E+000 -4.729251547731370E+000  6.687590469853964E-002  7.077408160434118E-004
-4.680243487210336E+000 -4.680800792700994E+000  6.846148475680530E-002  5.573054906582442E-004
-4.624663631940238E+000 -4.625080460050472E+000  7.032991705763647E-002  4.168281102341354E-004
-4.562323191200369E+000 -4.562617673288009E+000  7.248300498669309E-002  2.944820876402687E-004
-4.493804228885042E+000 -4.493999368457809E+000  7.492158135751414E-002  1.951395727664007E-004
-4.419746492475544E+000 -4.419866705342580E+000  7.764495895471185E-002  1.202128670358960E-004
-4.340841441700404E+000 -4.340909514769997E+000  8.065030215640892E-002  6.807306959366599E-005
-4.257825793396201E+000 -4.257860721776578E+000  8.393193164890353E-002  3.492838037733037E-005
-4.171474643398987E+000 -4.171490586024656E+000  8.748058424573212E-002  1.594262566850801E-005
-4.082594229908680E+000 -4.082600550682035E+000  9.128266069555266E-002  6.320773355383835E-006
-3.992014405990635E+000 -3.992016515957081E+000  9.531950407929259E-002  2.109966446006695E-006
-3.900580891543028E+000 -3.900581460590996E+000  9.956675765710805E-002  5.690479678577276E-007
-3.809147377095421E+000 -3.809147494392755E+000  1.039938524286626E-001  1.172973336238670E-007
-3.718567553177377E+000 -3.718567570306185E+000  1.085636718786243E-001  1.712880814963569E-008
-3.629687139687070E+000 -3.629687141281010E+000  1.132324369724098E-001  1.593940535116189E-009
-3.543335989689856E+000 -3.543335989771113E+000  1.179498506158217E-001  8.125722317231521E-011
-3.460320341385653E+000 -3.460320341387471E+000  1.226595364012584E-001  1.818101225126156E-012
-3.381415290610513E+000 -3.381415290610526E+000  1.272997975784254E-001  1.287858708565182E-014
-3.307357554201014E+000 -3.307357554201014E+000  1.318047062962825E-001  0.000000000000000E+000
-3.238838591885688E+000 -3.238838591885688E+000  1.361055118890416E-001  0.000000000000000E+000
-3.176498151145819E+000 -3.176498151145819E+000  1.401323337332981E-001  0.000000000000000E+000
-3.120918295875720E+000 -3.120918295875720E+000  1.438160814213685E-001  0.000000000000000E+000
-3.072617976170730E+000 -3.072617976170730E+000  1.470905243681629E-001  0.000000000000000E+000
-3.032048195079816E+000 -3.032048195079816E+000  1.498944161517811E-001  0.000000000000000E+000
-2.999587837949992E+000 -2.999587837949992E+000  1.521735669323075E-001  0.000000000000000E+000
-2.975540313744171E+000 -2.975540313744171E+000  1.538827469817940E-001  0.000000000000000E+000
-2.960132037852350E+000 -2.960132037852350E+000  1.549872442671722E-001  0.000000000000000E+000
-2.953556238104383E+000 -2.953556238104383E+000  1.554608477004437E-001  0.000000000000000E+000
-2.953556238104383E+000 -2.953556238104383E+000  1.554608477004437E-001  0.000000000000000E+000
-2.946980438356416E+000 -2.945931588446497E+000  1.560116726303230E-001  0.000000000000000E+000
-2.931572162464595E+000 -2.928067707522081E+000  1.573093036122722E-001  0.000000000000000E+000
-2.907524638258775E+000 -2.900193456612737E+000  1.593540868902631E-001  0.000000000000000E+000
-2.875064281128950E+000 -2.862578659317628E+000  1.621524444169412E-001  0.000000000000000E+000
-2.834494500038036E+000 -2.815584553793095E+000  1.657124347346796E-001  0.000000000000000E+000
